79.0481, 2.14448, -0.102042, 7.43069
82.3325, 3.24309, -5.05391, -9.51928
77.6154, 0.216022, 1.11606, 0.752545
79.7221, 0.749147, -6.20336, 1.75804
83.5289, 0.705438, -8.51865, 0.855531
79.7325, 0.751792, -3.54608, 1.7992
84.5516, 2.1549, -5.27903, 3.68036
82.8888, 1.7285, 0.98984, -4.07712
81.2632, 0.570405, -5.71264, 0.288242
81.1323, 3.21715, -0.179045, 9.52561
84.572, 2.99171, 1.00305, -6.50827
82.0725, 3.01686, 1.29212, 7.6196
70.8935, 1.68402, -0.930142, 9.1403
77.7826, 1.89433, -5.63185, -6.06699
80.9743, 3.20869, 0.00655299, 9.34871
83.0502, 2.26403, 0.772977, -4.62115
74.9291, 2.03951, 11.7321, -5.10302
83.0322, 2.3651, 1.10915, -5.30697
81.195, 1.17625, -7.11079, -3.02917
84.5117, 2.70587, -0.185448, -3.77144
82.0517, 1.14672, 0.870436, 2.50841
85.7303, 0.525989, -3.49929, -0.0974462
84.0456, 3.10478, 1.0925, 6.80682
77.4578, 0.873175, 0.918186, -3.71001
79.3584, 0.315475, 0.786336, -0.81175
77.2673, 0.249874, 0.638218, 1.07382
